smiles,score,nearest_class,nearest_tc,max_tc_azobenzene,topk5_tc_azobenzene,max_tc_benzothiazole,topk5_tc_benzothiazole,max_tc_chalcone,topk5_tc_chalcone,max_tc_stilbene,topk5_tc_stilbene,max_tc_thiazolidinedione,topk5_tc_thiazolidinedione
N=C1C=CC2=c3nccc(-c4ccccc4)c3=NC2=C1OCC(=O)O,0.0,stilbene,0.2542372881355932,0.24193548387096775,0.21851042157202535,0.21333333333333335,0.19065156332803396,0.2236842105263158,0.2091660658495554,0.2542372881355932,0.22450177397491497,0.208955223880597,0.20381256386551594
CCN(CC)c1ccc2cc(-c3c4ccc(N(CC)CC)cc4nc4ccc(N(C)C)cc34)ccc2c1,0.9004555,azobenzene,0.3194444444444444,0.3194444444444444,0.2816381516249822,0.25806451612903225,0.2262449633572195,0.22727272727272727,0.21823048903355807,0.21666666666666667,0.20351002079426433,0.18666666666666668,0.16693165168165167
N#CC(=Cc1nc2nc(-c3c(O)ccc4ccccc34)c(OCc3ccccc3)nc2s1)C(=O)O,0.0,stilbene,0.2682926829268293,0.25,0.24020783063902912,0.24705882352941178,0.23816335568810104,0.24691358024691357,0.22925017595520578,0.2682926829268293,0.2449628844114528,0.26373626373626374,0.2217408702723061
CCCCCCCCCc1ccc(-c2nc(CCCCCCCC)sc2-c2c(CCCCCCCC)cc3cc2N=c2c(cc(CCCCCC)c4nsnc24)=C3CCCCCC)cc1,0.0,chalcone,0.2,0.14444444444444443,0.13156830107653242,0.189873417721519,0.18057409929118837,0.2,0.13770773906944117,0.19753086419753085,0.1424348603956766,0.16346153846153846,0.14962426298809112
Cn1cnc2c(-c3ccc(-c4ccccc4C(F)(F)F)o3)nn(-c3cccc(Cl)c3)c2c1=O,0.0071467,chalcone,0.23958333333333334,0.2125,0.1874084791408628,0.21686746987951808,0.20023068805087402,0.23958333333333334,0.1992350367487514,0.2261904761904762,0.21267997528757024,0.23809523809523808,0.20590450133541788
Cc1ccc(-c2ncnc3c2oc2cc(O)ccc23)cc1,0.0031544,chalcone,0.25,0.2222222222222222,0.21056100703736744,0.22033898305084745,0.2128543063508964,0.25,0.20522141792633594,0.2033898305084746,0.19290787738333035,0.19402985074626866,0.17771140274482716
CN(C)c1ccc(-c2cccc3c2oc2ccccc23)cc1,0.0021988,azobenzene,0.325,0.325,0.3029662077596996,0.24528301886792453,0.21291543461935603,0.26785714285714285,0.2491216881489438,0.3,0.26277823593014094,0.24615384615384617,0.2002519425670834
Brc1ccc(N(c2ccccc2)c2ccc(C=Cc3ccc(-c4ccc(N(c5ccc(-c6ccccn6)cc5)c5ccc(-c6cccs6)cc5)cc4)cc3)cc2)cc1,0.3918467,stilbene,0.288135593220339,0.2191780821917808,0.1864049090916652,0.2857142857142857,0.2247504034057747,0.25396825396825395,0.2345284312164108,0.288135593220339,0.26227247328942244,0.2631578947368421,0.2324300361126475
O=C(O)c1ncc2ncc(-c3ccccc3)nn12,0.0,azobenzene,0.2708333333333333,0.2708333333333333,0.2319419515515861,0.26666666666666666,0.22622180990945528,0.25,0.2269524392733211,0.2619047619047619,0.2335725075854687,0.22580645161290322,0.21256931703147836
Cc1ccc(C=NN=Cc2cc(Br)cc(Br)c2O)c(C)c1,0.0,azobenzene,0.3111111111111111,0.3111111111111111,0.268137470183506,0.22807017543859648,0.21034224906528615,0.2545454545454545,0.2445838860959829,0.22916666666666666,0.20822602867684833,0.22807017543859648,0.19892720340088763
Fc1cc(C#CC#CC#Cc2cc(F)c(C#Cc3cc(F)c(F)c(F)c3)c(F)c2)cc(F)c1F,0.0,stilbene,0.2,0.13333333333333333,0.12638528138528138,0.13114754098360656,0.12381015335801164,0.13333333333333333,0.12274358974358975,0.2,0.18859574468085105,0.1346153846153846,0.12005362235261127
COc1cc2c(cc1OC)C1c3ccccc3C(C2)c2cc(-c3ccccc3)ccc21,6.37e-05,stilbene,0.3269230769230769,0.28846153846153844,0.2455485893416928,0.21518987341772153,0.20785181381245194,0.24193548387096775,0.23242253976403032,0.3269230769230769,0.28872960236724116,0.25333333333333335,0.2277986876097172
c1ccc(Oc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,0.0013691,stilbene,0.35555555555555557,0.2702702702702703,0.2557081893923999,0.2727272727272727,0.23065149528661957,0.23636363636363636,0.21522779519331245,0.35555555555555557,0.25685242807351966,0.265625,0.25053396358543417
COc1cc(CCCCCCNC(=O)O)c2c(c1)Oc1ccc(-c3ccc(C=C4C(=O)NC(=S)NC4=O)cc3)cc1N2,0.0,stilbene,0.3103448275862069,0.20224719101123595,0.1865699245096494,0.19626168224299065,0.18974163592628746,0.2903225806451613,0.2745289481537752,0.3103448275862069,0.2988153321370257,0.2767857142857143,0.2536509449500327
CCCC1(CC)C(=C(C#N)C#N)Oc2cc(N(C)C)c(-c3cccs3)cc21,0.6248352,benzothiazole,0.21621621621621623,0.1527777777777778,0.1480029239766082,0.21621621621621623,0.17278639978336643,0.18181818181818182,0.17367529787034433,0.1780821917808219,0.17248223922196523,0.16216216216216217,0.15889774343721713
COOc1ccc2c(Cl)c(C=CC(C)(C)O)sc2c1,0.0,benzothiazole,0.2542372881355932,0.189873417721519,0.18169517950473166,0.2542372881355932,0.2455723854770465,0.2222222222222222,0.2096788860471725,0.22641509433962265,0.22047691117613427,0.1891891891891892,0.18671847090861177
CN(CCO)c1ccc(C(=O)Nc2ccc(Br)cc2)cc1,0.0013544,stilbene,0.5476190476190477,0.3508771929824561,0.2996475080667852,0.29850746268656714,0.2738296463780686,0.36,0.3100044304951761,0.5476190476190477,0.3657039897039897,0.2857142857142857,0.24723359662725333
CCN(CC)c1ccc2c(=O)c(C=CC(=O)O)coc2c1,0.0,thiazolidinedione,0.3230769230769231,0.3013698630136986,0.2513983411918971,0.21333333333333335,0.19228496047510132,0.3225806451612903,0.301293530925563,0.288135593220339,0.2639083785799888,0.3230769230769231,0.24698527239123758
COc1ccc(C=CC(=O)c2ccc(NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1N1CCCC1=O,0.062363,chalcone,0.421875,0.23958333333333334,0.22236744184698204,0.2962962962962963,0.2815797401967615,0.421875,0.4019481467573084,0.275,0.2676894999125722,0.2988505747126437,0.28420193312434694
CCCCOC(=O)c1c(-c2cccc(OC)c2)nn(-c2ccc(C(C)=O)cc2)c1Cl,0.0,stilbene,0.34615384615384615,0.26373626373626374,0.23769469207613536,0.30434782608695654,0.2653806338588947,0.273972602739726,0.26751196379093894,0.34615384615384615,0.2591992921075839,0.2604166666666667,0.23974406780439836
CN(C)c1ccc(C=CC(=O)c2ccc(NC(=O)c3c(Cl)cccc3C(=O)O)cc2)cc1,0.0,chalcone,0.5384615384615384,0.3225806451612903,0.3110146434951774,0.2625,0.2539129353233831,0.5384615384615384,0.4791813278798818,0.31746031746031744,0.3056860801072734,0.275,0.26425470925470923
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4nn(-c5ccc(N=Nc6ccc(-c7ccc(OCCCCC)c(O)c7)c(OCCCCCC)c6)cc5)nc4s3)cc2)cc1,0.8721459,azobenzene,0.3333333333333333,0.3333333333333333,0.29690140537947424,0.24468085106382978,0.22649357965105543,0.24175824175824176,0.2190732978361844,0.25287356321839083,0.21380040182639498,0.2692307692307692,0.2468010611419503
CCCCCCOC(C#Cc1ccc(C=C(C#N)C(=O)O)cc1)=Cc1ccc(C#Cc2ccc(N(C)C)cc2)cc1,0.0,stilbene,0.3188405797101449,0.23076923076923078,0.22243895302540398,0.22972972972972974,0.20745133070714467,0.29850746268656714,0.26681654350816786,0.3188405797101449,0.3145702549794621,0.20833333333333334,0.20397809633487457
COc1ccc(-c2nc3cc4ccccc4c(-c4ccc(OC)cc4)c3nc2-c2ccc(OC)cc2)cc1,0.8847619,azobenzene,0.32075471698113206,0.32075471698113206,0.2959605110789865,0.296875,0.295334595959596,0.26785714285714285,0.255212536992198,0.28125,0.2720533266523833,0.2714285714285714,0.25037306167228845
Cc1cc(C)c(C(=O)O)c(N(C)CC(=O)O)c1,0.0,benzothiazole,0.2909090909090909,0.22916666666666666,0.2175755706635963,0.2909090909090909,0.2360845666695858,0.2727272727272727,0.22600041048631728,0.25,0.20066206499856198,0.25,0.20970122974544494
CCOC(=O)c1c2c(c(-c3ccccc3)c3cc(OC)oc13)CCC2,0.0,chalcone,0.30303030303030304,0.2736842105263158,0.2533925191232941,0.22727272727272727,0.21414134190104153,0.30303030303030304,0.252935683992022,0.2753623188405797,0.2589016891202286,0.2564102564102564,0.23889260617834185
COC(=O)c1ccc(-c2nccn2-c2ccc(N(C)C)cc2)cc1,0.0,azobenzene,0.3137254901960784,0.3137254901960784,0.30062564499484,0.27586206896551724,0.22497863163702753,0.2909090909090909,0.27746003854662604,0.2909090909090909,0.2692958968280946,0.23529411764705882,0.22236077801128848
CCCCN1c2cc(C(F)(F)F)ccc2Sc2cc(-c3ccc4ccccc4c3)c3c(c21)-c1ccccc1C3(C)C,0.0140657,stilbene,0.26666666666666666,0.18888888888888888,0.18218493510896935,0.2125,0.1964588834629529,0.21839080459770116,0.19352708143120007,0.26666666666666666,0.2266749077957583,0.2127659574468085,0.20629520514875804
CSc1ccc(C#N)c2c1C(=O)C(=Cc1ccc(C)cc1)S2,0.9033499,thiazolidinedione,0.3333333333333333,0.16666666666666666,0.1640654360292471,0.21739130434782608,0.19013576595405327,0.2698412698412698,0.2629727862122228,0.25862068965517243,0.2282653565690273,0.3333333333333333,0.3182236070586634
N#Cc1c(-c2ccccc2)c2ccccc2c2nc3ccccc3nc12,0.5957292,benzothiazole,0.23809523809523808,0.23333333333333334,0.20825540177756924,0.23809523809523808,0.21462444027155855,0.17307692307692307,0.15946916015502519,0.2,0.1839191919191919,0.16216216216216217,0.15630901646094225
FC(F)(F)c1ccc(C=CC2=CC(c3ccccc3)=C[N+]23CCC2(OCCO2)C3=NCc2ccccc2)cc1,0.1839086,chalcone,0.2753623188405797,0.234375,0.17849162821601391,0.16455696202531644,0.15572198772752963,0.2753623188405797,0.21676352067868504,0.2463768115942029,0.2248282565454515,0.24390243902439024,0.23036919639358663
N#Cc1ccc(-c2ccc(-c3ccc(-c4oc(-c5ccccc5)nc4C#N)cc3C#N)cc2)cc1,0.0063649,benzothiazole,0.24,0.21875,0.1972884194695105,0.24,0.21389032600992203,0.19117647058823528,0.18282410231209734,0.23076923076923078,0.20732888011849196,0.20481927710843373,0.1955104597239578
CC1(C)CC(C)(C)c2cc(N(c3ccc(C#N)cc3)c3ccc(C(C)(C)C)cc3)ccc2N1,0.0066827,chalcone,0.2608695652173913,0.22727272727272727,0.18207824513794663,0.19718309859154928,0.1876261574896789,0.2608695652173913,0.20021591789662865,0.2153846153846154,0.1881568150344721,0.21333333333333335,0.19261133144924442
COc1cc(C)c2c(=O)c(F)c(-c3ccccc3)oc2c1,0.0060255,stilbene,0.3018867924528302,0.25,0.2247312845754191,0.26666666666666666,0.2562844579135168,0.2830188679245283,0.2626849067416602,0.3018867924528302,0.29179084636418173,0.23880597014925373,0.22320906423744633
COc1ccc(-n2nc(-c3ccc(F)cc3)c(-c3cccc(OC)c3)n2)cc1,5.63e-05,benzothiazole,0.4117647058823529,0.25862068965517243,0.2394842081110143,0.4117647058823529,0.33543338239250503,0.2807017543859649,0.26527477742864625,0.36065573770491804,0.3030216070665903,0.3181818181818182,0.27765275774323733
COc1ccc(N(c2ccc(C(=O)O)cc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccc(C#N)c6ccccc56)s4)s3)cc2)cc1,0.0,stilbene,0.2753623188405797,0.23943661971830985,0.22989262116635048,0.25301204819277107,0.24735314463596011,0.2714285714285714,0.2576704479831883,0.2753623188405797,0.26398855517296294,0.2682926829268293,0.24562745419231252
COC(=O)c1ccc(-c2nc(-c3ccc(N(C)C)cc3)sc2-c2ccc(C=C(C#N)C(=O)O)cc2)cc1,0.0,stilbene,0.3484848484848485,0.26153846153846155,0.24696456853814794,0.2916666666666667,0.27069620253164556,0.3088235294117647,0.29597294614048153,0.3484848484848485,0.32571428571428573,0.2191780821917808,0.21593684172375377
CCCCC1(CCCC)c2ccccc2-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7F)cc6)o5)s4)s3)cc21,0.8140918,stilbene,0.20689655172413793,0.1797752808988764,0.16421401129329677,0.18584070796460178,0.1731104389958919,0.17045454545454544,0.1598736792564809,0.20689655172413793,0.18429181825660518,0.19101123595505617,0.17355595647498312
CCCCCCn1c2ccccc2c2c3ccccc3n(C)c21,0.0001627,azobenzene,0.28846153846153844,0.28846153846153844,0.20787145695753298,0.25,0.24333333333333335,0.25806451612903225,0.23543446675864965,0.20408163265306123,0.19005969202009915,0.23636363636363636,0.21347714432460196
COCCN(C)c1c2c(cc3c1oc1cc(N(C)C)ccc13)COCO2,0.0026284,thiazolidinedione,0.2073170731707317,0.19318181818181818,0.18362146881391356,0.17045454545454544,0.1592297849029795,0.20481927710843373,0.18576261703159386,0.19230769230769232,0.1826168446712784,0.2073170731707317,0.1685899089315596
O=[N+]([O-])c1ccc(C=Cc2ncnc3ccccc23)cc1,0.0116517,stilbene,0.4634146341463415,0.3090909090909091,0.2826052845857291,0.36,0.33225521609538006,0.30158730158730157,0.27125261212217733,0.4634146341463415,0.3423419588811971,0.3050847457627119,0.27200541776653264
CCCCCCc1cccc[n+]1C,0.00055,stilbene,0.22448979591836735,0.20689655172413793,0.19019052962344146,0.18032786885245902,0.1707994673279148,0.22,0.20473579471065725,0.22448979591836735,0.21140511316417748,0.1791044776119403,0.16732248895898835
CCC1(C)c2ccc(N(c3ccc(C(=O)O)cc3)c3ccc(C(=O)O)cc3)cc2-c2cc3c(cc21)C(F)(F)CC3(F)F,0.0,azobenzene,0.3275862068965517,0.3275862068965517,0.2955510401087612,0.20253164556962025,0.1849348575261923,0.3125,0.27483660130718957,0.26666666666666666,0.2568032401709593,0.2191780821917808,0.21174155719699134
CCCCCCCCCCCC#Cc1ccc(C=C(C#N)C(=O)O)cc1,0.0,stilbene,0.3,0.2835820895522388,0.276865671641791,0.2112676056338028,0.18665322243936572,0.2711864406779661,0.2450995789978841,0.3,0.2762422027290449,0.19318181818181818,0.19040898155786218
CCCCCCC1(CCCCC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-c2cc(C#N)c3ccccc3c21,0.4731142,azobenzene,0.21428571428571427,0.21428571428571427,0.1928466507112635,0.16455696202531644,0.15516101896865012,0.18181818181818182,0.1743740684333135,0.1917808219178082,0.18719857645178017,0.20987654320987653,0.18973897878544146
O=S(=O)(c1ccccc1)n1cc(-c2ccc3nc(-c4ccco4)c(C=Cc4ccccc4)nc3c2)c2ccccc21,0.5971357,stilbene,0.2602739726027397,0.1875,0.17848321287990215,0.23157894736842105,0.1992258423837371,0.19767441860465115,0.18476028137488068,0.2602739726027397,0.24452079476737013,0.17777777777777778,0.17777777777777778
CCN(CC)c1ccc2cc(-c3ccc(N(CC)CC)c(OC)c3)c(=O)oc2c1,0.8961837,chalcone,0.31343283582089554,0.2535211267605634,0.23641851106639838,0.208955223880597,0.20621483237063867,0.31343283582089554,0.2738130718200955,0.2711864406779661,0.259183524694733,0.2289156626506024,0.20261999385692966
CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)s1,0.8479281,benzothiazole,0.26666666666666666,0.17647058823529413,0.16399945585618175,0.26666666666666666,0.19586196177388904,0.18421052631578946,0.17764881613315991,0.2,0.19042041292041292,0.18072289156626506,0.17275099420643
N#CC(=Cc1ccc(C=Cc2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1)C(=O)O,0.0,stilbene,0.3114754098360656,0.24050632911392406,0.22210793643219512,0.25396825396825395,0.23637880973400943,0.2786885245901639,0.2555793311395921,0.3114754098360656,0.2939276573954367,0.20967741935483872,0.20448405804848066
COc1cc(NCCCSC)cc(OC)c1,4.28e-05,azobenzene,0.2926829268292683,0.2926829268292683,0.25638879298297534,0.24,0.21912624217887372,0.26666666666666666,0.23207506095437128,0.28205128205128205,0.27429237429237424,0.21212121212121213,0.19265669533248944
O=C(O)CCCn1c(=O)[nH]c2cc(C(=O)OCc3ccccc3)ccc21,0.0,thiazolidinedione,0.27941176470588236,0.26229508196721313,0.24354781641613185,0.2702702702702703,0.2362197942366719,0.2463768115942029,0.2376954360722477,0.2361111111111111,0.23102025063317563,0.27941176470588236,0.2572493317343156
O=S1(=O)c2ccccc2C(N2CCCc3cc(N(c4ccccc4)c4ccc5c(c4)OCCO5)ccc32)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc21,0.3387341,benzothiazole,0.22093023255813954,0.17647058823529413,0.17166732042851687,0.22093023255813954,0.20865579625633016,0.21686746987951808,0.20079135177814372,0.2,0.18216626090484883,0.18095238095238095,0.17548477982017116
N#CC(=C=CC(=O)c1ccc(Br)cc1)C#N,0.0145257,chalcone,0.3902439024390244,0.23684210526315788,0.21357081322735727,0.21666666666666667,0.2004698034206231,0.3902439024390244,0.341940761522643,0.36585365853658536,0.26053016535049495,0.25,0.22587121212121214
CCOC(=O)C1=CC(c2c(O)cc(C)oc2=O)SC1=Nc1ccc(C(C)=O)cc1,0.0,azobenzene,0.36363636363636365,0.36363636363636365,0.282894684586428,0.20833333333333334,0.1859105560032232,0.22093023255813954,0.21274587738776013,0.2625,0.22789457539457542,0.2857142857142857,0.24775655592198537
Cc1ccc2oc(=O)cc(-c3ccc(C=C(C#N)C#N)cc3)c2c1,0.0430633,stilbene,0.265625,0.2028985507246377,0.18797675004196743,0.25396825396825395,0.2005006105006105,0.25,0.23713604360663182,0.265625,0.24232092030360533,0.2537313432835821,0.20461916319802098
CC1(C)C(=O)N(CCCS(=O)(=O)O)c2cc(C#CCCCS(=O)(=O)O)ccc21,0.0,azobenzene,0.24675324675324675,0.24675324675324675,0.23122923588039868,0.24444444444444444,0.21466993882486837,0.18181818181818182,0.16685528214475584,0.21649484536082475,0.19279783368730863,0.23376623376623376,0.21005363753447193
COc1ccc(-c2sc3ncc[n+](C)c3c2-c2ccc(OC)cc2)cc1,0.9623789,benzothiazole,0.2711864406779661,0.23404255319148937,0.22194576554025866,0.2711864406779661,0.26712548689335713,0.2631578947368421,0.21256245452340528,0.2641509433962264,0.24200106410012068,0.23529411764705882,0.2270361393971386
CCN(CC)c1ccc(N=Nc2ccc(C(C)=CC=C(C#N)C#N)cc2)cc1OC,0.9111802,azobenzene,0.3448275862068966,0.3448275862068966,0.33445711002388623,0.28378378378378377,0.225688720315586,0.28378378378378377,0.2566988305248,0.25675675675675674,0.25001524755470117,0.1927710843373494,0.18888243511128913
COc1ccc(-c2c(N)c(NC=C3C(=O)OC(C(C)C)=C3C#N)c(C#N)c3nonc23)cc1,0.0,stilbene,0.2714285714285714,0.18947368421052632,0.17784784603681783,0.20930232558139536,0.19980893976245345,0.23684210526315788,0.22321285809460362,0.2714285714285714,0.2541974833755656,0.23300970873786409,0.2063712477104272
COc1c2cccccc-2ccc1=O,0.8661909,stilbene,0.375,0.2777777777777778,0.2503102784651035,0.25,0.23477839154573385,0.36585365853658536,0.3309731209556993,0.375,0.3434685689347916,0.2698412698412698,0.24163222521713087
CCCCCCCCN1c2ccccc2C2(CCCC2)c2c1ccc1cc(C=CC=C3SC(CCCCCC)=C(SC=C4CCC(c5ccc6sc7ccccc7n(-c7ccc(C=C(C#N)C(=O)O)cc7)c7ccccc7c6c5)S4)S3)sc21,0.0,azobenzene,0.18181818181818182,0.18181818181818182,0.1786096256684492,0.1773049645390071,0.17429787234042554,0.16129032258064516,0.15338794086517912,0.1678832116788321,0.1619025809837317,0.16883116883116883,0.16128285727011843
CCCCCCC1(C)C(C=CC=C2C(C)(C)c3ccc(-c4ccc5c(c4)oc4ccc(N6CCCC6)cc45)cc3C2(O)OCC)=[N+](C)c2cc(S(=O)(=O)O)ccc21,0.0052524,chalcone,0.2037037037037037,0.19090909090909092,0.17888539565010153,0.15151515151515152,0.1490342187545659,0.2037037037037037,0.19222433852797866,0.1875,0.17042685354081483,0.16666666666666666,0.1550856413846102
COC(=O)c1cc2c(-c3ccc4cc(C(=O)N5CCN(CC(=O)O)CC5)ccc4c3)csc2s1,0.0,benzothiazole,0.3048780487804878,0.22058823529411764,0.20160480947319756,0.3048780487804878,0.2896291509485817,0.22988505747126436,0.21987766703371356,0.27472527472527475,0.2509293968941856,0.2597402597402597,0.23474838611680715
COc1ccccc1-c1cc2c3c(cccc3c1)C(=O)N(CCCCCC(=O)O)C2=O,0.0,stilbene,0.3384615384615385,0.265625,0.23750377528015076,0.25925925925925924,0.24413926121243196,0.2916666666666667,0.27848461025139554,0.3384615384615385,0.3100639686025928,0.3,0.2830762388296635
