SMILES,SMILES_state,NLL
O=C(O)C(O)=C(C(=O)O)c1ccccc1,1,23.71
N#Cc1c(-c2ccccc2)c(-c2cccs2)c2c(C#N)ccn2c1C#N,1,33.83
CC(=O)c1ccc(-c2ccc(-c3ccc(C4CCCC4)s3)s2)cc1,1,27.86
N#CC=C(C(C#N)=Cc1ccccc1)c1cccc(-c2ccc(C=O)cc2)c1,1,37.08
COc1ccc(-c2cc(-c3ccc(OC(F)(F)F)cc3)nc(N3CCCCC3)n2)cc1,1,27.0
N#CC(=NNc1ccccc1O)C(=O)O,1,24.69
Cc1c(-c2ccc(F)cc2)cc2sccn12,1,25.53
Cc1ccc2c3c4c(ccc1c24)C=CCc1ccc2c(c1)C(=c1cc4c(c5ccccc15)=CC=C4C=3)C=C2,1,56.31
COc1ccc(C=Cc2ccc3c(c2)c2cc(OC)ccc2c2cc(OC)c(F)cc32)cc1,1,33.67
CN(C)c1ccc(C=Cc2nc3cccnc3o2)cc1,1,21.17
Clc1ccc2c(c1)c1ccccc1n2Cc1ccc(C=C2N=C(N3CCC3)S2)s1,1,41.22
CCc1c(C)c(N(C)C)cc(C)c1-c1c(C=Cc2ccc(C=C(C#N)C(=O)O)s2)sc2ccc(F)cc12,1,52.15
CCCCOc1ccc(-c2c3ccc(N(CCCC)CCCC)cc3n3c(=O)c(=Cc4ccc(OC(C)=O)cc4)c(=O)n(-c4ccccc4)c23)cc1,1,48.98
CCCCCCc1cc2c(cc(-c3nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cs3)n2C)s1,1,35.41
CCCCCCn1c(C=CC(=O)O)c(C#N)c(-c2ccc(C=C(C#N)C(=O)O)s2)c1CCCC,1,35.95
CC1(C)C2=C(C#N)c3ccc4ccc5ccc(c6c5-c6c4c31)=CC=C2,1,45.19
OC1CC(c2ncc(-c3ccccc3)cn2)C1,1,25.31
CCCCN1c2ccc(-c3cccs3)cc2Sc2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc21,1,26.68
COc1ccc(-c2cc3c4cc(cc(C(C)(C)C)c4[o+]2)N(C(C)(C)C)c2ccc(C(C)(C)C)cc2-3)cc1,1,42.13
N#CCN1C(=O)C(=Cc2ccc(S(=O)(=O)[O-])cc2)SC1=S,1,27.17
Cc1cnn2c(-c3cn(C)c(=O)c(C)n3)nc(-c3c(F)cccc3F)c2c1C,1,47.79
CN(CCO)c1ccc(C#N)cn1,1,20.56
O=Cc1ccc(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)cc(-c3nc4ccccc4s3)c2)cc1,1,32.7
CN(CCO)c1ccc(C=CC(=O)c2cc(Cl)c(O)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,1,35.17
CC#Cc1ccc2nc(C#Cc3ccc4c(c3)c3ccccc3n4CCCCCCCCCC)c(C#N)nc2c1,1,38.5
N#Cc1ccc(C=NNC(=O)c2ccccc2)cc1,1,21.28
BrCCCCCn1c(-c2ccc(Br)cc2)nc2ccccc21,1,26.18
CCCCCCCCCCCCOc1ccc(-c2cc(-c3ccc(OCCCCCCCCCCC)cc3)c3c(OCCCCCCCCCCC)cccc3[o+]2)cc1OCCCCCCCCCCCC,1,43.39
COc1ccc(CC2C3=Nc4ccccc4C3(c3ccccc3)c3ccccc32)cc1OC,1,36.24
CCOC(=O)C=Cc1ccc2c(c1)c1cc(CC)ccc1n2-c1cccc(C#Cc2ccc(C)cc2)c1,1,43.61
CN(C)c1ccc(N(C)C=O)cc1,1,21.61
N#CC(=Cc1ccc(-c2ccc(-c3ccc(C=NN4C(=O)c5ccccc5C4=O)s3)s2)s1)C(=O)O,1,30.66
COc1cc(CCOC(=O)CCC(=O)O)cc(CC(=O)c2ccccc2)c1C#Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,1,48.45
O=[N+]([O-])c1ccc(C=C(N=Cc2ccccc2)c2ccccc2)cc1,1,23.48
C1=CC(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)CC=C1c1ccccc1,1,26.28
C=C(OCc1ccc(CCCCC)cc1)c1ccc(CCCCCC)cc1,1,31.17
COc1ccc(-c2cc(-c3c(C)oc(-c4ccccc4)c3C#N)nc(C)c2C#N)cc1,1,33.75
Cc1cc(C(=O)C=Cc2ccc(N(C)C)cc2)cc(-c2ccc(F)cc2F)c1O,1,34.23
O=C(O)CCCn1c2ccccc2c2nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)sc3=S)ccc21,1,53.46
N#CC(=Cc1ccc(-c2ccc(-c3cc4c(s3)sc3cc(-c5ccc6sc7ccccc7c6c5)sc34)s2)s1)C(=O)O,1,34.35
Nc1nc(-c2ccccc2)c2ccccc2n1,1,19.15
Cc1cc(C=Cc2cc(-c3ccccc3)c3nc(C=Cc4ccccc4)oc3c2)c(C)s1,1,38.77
COc1ccc(N(c2ccc(C=Cc3ccc(C=C(C#N)C(=O)O)cc3)cc2)c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,1,22.61
CC1=C(C)c2cc(=C3Oc4cc(F)cc(F)c4N=C3N(C)C)ccc2=NC1=O,1,53.34
COc1ccc(C#Cc2c(-c3ccc(N(C)C)cc3)n(CC(=O)C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,1,37.6
CCCCCc1nc(C=Cc2ccc(C)cc2)nc(NC2CC2)c1Br,1,37.87
S=C1C2=CC=c3ccc4c(c3)C=CC=C(S2)C=4C=C1c1ccccc1,1,38.1
COc1ccc(N(c2ccccc2)c2ccc(C=Cc3cc4c(c5sc(C=C(C#N)C(=O)O)cc35)C=Cc3sc(C=C(C#N)C(=O)O)cc3C43C=CC(F)=C3)cc2)cc1,1,53.24
CCc1nc2cccnc2n1-c1ccc(-n2nnc3ccccc32)cc1F,1,37.18
Cc1c(C=O)c2ccc(-c3ccc4c(c3)OCO4)cn2c1-c1ccccc1,1,33.06
CCCCCCN(c1ccc(C=Cc2ccc(N)c3nonc23)cc1)c1ccc(CCCCC)cc1,1,29.26
N#Cc1ccccc1C=Cc1c2ccccc2c(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc12,1,42.57
Nc1ncnc2cccnc12,1,18.62
CCCCCCCCCCCCCCCCN(c1ccc(C#Cc2cccc(CCCCCCCCCCCCCC)c2)cc1)c1c(-c2ccccc2)cc(C#Cc2ccccc2C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1,1,50.94
O=C(O)c1ccc2ccccc2c1-c1ccccc1,1,21.85
CCOc1cccc(C=Cc2ccsc2CCc2c(OC)oc3cc(C)cc(OCC)c23)c1OCC,1,63.11
Cc1ccc(N2c3ccc4c(-c5ccc(N(c6ccccc6)c6ccc(F)cc6)cc5)c(F)c5cnccc5c4c3C3C=CCC32)cc1,1,53.24
c1ccc(-n2c3ccccc3c3cc4c(cc32)c2ccccc2n4-c2cccnc2)cc1,1,26.06
N#CC(=Cc1ccc(-c2nc(-c3ccco3)n3nc(-c4ccco4)ccc23)s1)C(=O)O,1,36.29
CCCCCCCCCCCCc1ccc(-c2ccc(C=C(C#N)C(=O)O)s2)cc1,1,21.26
Cc1ccc(C=Cc2sccc2[N+](=O)[O-])o1,1,26.53
CCN(CC)c1cccc2sc(C=CCBr)nc12,1,29.41
CCCCC(CC)CN1C(CCNC(=O)c2ccc3[nH]c(-c4ccccc4)c(-c4ccccc4)c3c2)=CSc2ccccc21,1,50.1
